LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT,geometry
31.38782,-110.63582,367.0,0.32,0.55,2025-06-04,1947,N,VIIRS,h,2.0NRT,312.24,5.68,D,POINT (-110.63582 31.38782)
31.39165,-110.61947,347.64,0.32,0.55,2025-06-04,1947,N,VIIRS,n,2.0NRT,305.45,18.7,D,POINT (-110.61947 31.39165)
31.38936,-110.62924,347.94,0.32,0.55,2025-06-04,1947,N,VIIRS,n,2.0NRT,310.56,9.01,D,POINT (-110.62924 31.38936)
31.3886,-110.63254,343.72,0.32,0.55,2025-06-04,1947,N,VIIRS,n,2.0NRT,311.59,5.68,D,POINT (-110.63254 31.3886)
32.98889,-100.13468,345.53,0.39,0.36,2025-06-04,1947,N,VIIRS,n,2.0NRT,296.71,6.28,D,POINT (-100.13468 32.98889)
32.98829,-100.13885,333.33,0.39,0.36,2025-06-04,1947,N,VIIRS,n,2.0NRT,295.38,4.77,D,POINT (-100.13885 32.98829)
32.99282,-100.13118,347.87,0.39,0.36,2025-06-04,1947,N,VIIRS,n,2.0NRT,294.93,6.28,D,POINT (-100.13118 32.99282)
32.99223,-100.13535,354.83,0.39,0.36,2025-06-04,1947,N,VIIRS,n,2.0NRT,296.19,6.28,D,POINT (-100.13535 32.99223)
32.99163,-100.13951,353.01,0.39,0.36,2025-06-04,1947,N,VIIRS,n,2.0NRT,296.78,4.77,D,POINT (-100.13951 32.99163)
32.97091,-100.84171,334.68,0.39,0.36,2025-06-04,1947,N,VIIRS,n,2.0NRT,300.32,2.31,D,POINT (-100.84171 32.97091)
32.97346,-100.84187,340.98,0.39,0.36,2025-06-04,1947,N,VIIRS,n,2.0NRT,300.96,4.04,D,POINT (-100.84187 32.97346)
31.36803,-110.63022,340.97,0.32,0.55,2025-06-04,1947,N,VIIRS,l,2.0NRT,315.04,7.41,D,POINT (-110.63022 31.36803)
31.37607,-110.61846,367.0,0.32,0.55,2025-06-04,1947,N,VIIRS,h,2.0NRT,307.95,8.34,D,POINT (-110.61846 31.37607)
31.37685,-110.61517,357.1,0.32,0.55,2025-06-04,1947,N,VIIRS,n,2.0NRT,307.38,8.34,D,POINT (-110.61517 31.37685)
31.37375,-110.62836,356.93,0.32,0.55,2025-06-04,1947,N,VIIRS,n,2.0NRT,317.35,5.48,D,POINT (-110.62836 31.37375)
31.37143,-110.63822,340.2,0.32,0.55,2025-06-04,1947,N,VIIRS,l,2.0NRT,313.07,3.7,D,POINT (-110.63822 31.37143)
31.38256,-110.61331,336.23,0.32,0.55,2025-06-04,1947,N,VIIRS,n,2.0NRT,310.42,4.28,D,POINT (-110.61331 31.38256)
31.3787,-110.62975,341.26,0.32,0.55,2025-06-04,1947,N,VIIRS,l,2.0NRT,314.59,5.48,D,POINT (-110.62975 31.3787)
31.37792,-110.63303,345.53,0.32,0.55,2025-06-04,1947,N,VIIRS,n,2.0NRT,314.23,5.48,D,POINT (-110.63303 31.37792)
31.37715,-110.63634,345.98,0.32,0.55,2025-06-04,1947,N,VIIRS,n,2.0NRT,314.26,3.7,D,POINT (-110.63634 31.37715)
31.37638,-110.63963,338.64,0.32,0.55,2025-06-04,1947,N,VIIRS,l,2.0NRT,313.25,3.7,D,POINT (-110.63963 31.37638)
31.38748,-110.61475,367.0,0.32,0.55,2025-06-04,1947,N,VIIRS,h,2.0NRT,315.58,31.65,D,POINT (-110.61475 31.38748)
31.38596,-110.62126,367.0,0.32,0.55,2025-06-04,1947,N,VIIRS,h,2.0NRT,315.76,18.7,D,POINT (-110.62126 31.38596)
31.38672,-110.618,352.53,0.32,0.55,2025-06-04,1947,N,VIIRS,n,2.0NRT,319.72,18.7,D,POINT (-110.618 31.38672)
29.81662,-98.4998,335.48,0.41,0.37,2025-06-04,1947,N,VIIRS,n,2.0NRT,298.13,8.16,D,POINT (-98.4998 29.81662)
30.4543,-92.58774,348.82,0.52,0.5,2025-06-04,1947,N,VIIRS,n,2.0NRT,294.57,13.64,D,POINT (-92.58774 30.4543)
26.85905,-97.65427,337.37,0.41,0.37,2025-06-04,1947,N,VIIRS,n,2.0NRT,300.31,11.42,D,POINT (-97.65427 26.85905)
26.85564,-97.65368,367.0,0.41,0.37,2025-06-04,1947,N,VIIRS,h,2.0NRT,302.71,11.42,D,POINT (-97.65368 26.85564)
26.83239,-97.67067,331.19,0.41,0.37,2025-06-04,1947,N,VIIRS,n,2.0NRT,299.64,1.8,D,POINT (-97.67067 26.83239)
26.83407,-97.65836,330.72,0.41,0.37,2025-06-04,1947,N,VIIRS,n,2.0NRT,299.16,1.71,D,POINT (-97.65836 26.83407)
26.834,-97.65878,330.22,0.41,0.37,2025-06-04,1947,N,VIIRS,n,2.0NRT,299.01,4.03,D,POINT (-97.65878 26.834)
26.8306,-97.6582,350.76,0.41,0.37,2025-06-04,1947,N,VIIRS,n,2.0NRT,301.03,4.03,D,POINT (-97.6582 26.8306)
26.3165,-98.09023,338.13,0.4,0.37,2025-06-04,1947,N,VIIRS,n,2.0NRT,303.8,2.74,D,POINT (-98.09023 26.3165)
32.99008,-100.12634,333.93,0.39,0.36,2025-06-04,1947,N,VIIRS,n,2.0NRT,293.42,2.9,D,POINT (-100.12634 32.99008)
32.98615,-100.12985,331.74,0.39,0.36,2025-06-04,1947,N,VIIRS,n,2.0NRT,293.38,1.1,D,POINT (-100.12985 32.98615)
32.78284,-98.11149,331.14,0.44,0.38,2025-06-04,1947,N,VIIRS,n,2.0NRT,284.62,2.36,D,POINT (-98.11149 32.78284)
32.64917,-98.34077,332.91,0.43,0.38,2025-06-04,1947,N,VIIRS,n,2.0NRT,295.29,2.56,D,POINT (-98.34077 32.64917)
33.24874,-91.84528,337.04,0.62,0.54,2025-06-04,1947,N,VIIRS,n,2.0NRT,294.36,13.21,D,POINT (-91.84528 33.24874)
33.24869,-91.84515,332.38,0.62,0.54,2025-06-04,1947,N,VIIRS,n,2.0NRT,293.55,8.5,D,POINT (-91.84515 33.24869)
32.33461,-99.15347,339.55,0.41,0.37,2025-06-04,1947,N,VIIRS,n,2.0NRT,303.58,4.84,D,POINT (-99.15347 32.33461)
32.33122,-99.15283,337.41,0.41,0.37,2025-06-04,1947,N,VIIRS,n,2.0NRT,303.09,4.84,D,POINT (-99.15283 32.33122)
32.32841,-99.1479,332.94,0.41,0.37,2025-06-04,1947,N,VIIRS,n,2.0NRT,301.15,6.29,D,POINT (-99.1479 32.32841)
32.44815,-97.60046,342.83,0.46,0.39,2025-06-04,1947,N,VIIRS,n,2.0NRT,292.86,11.92,D,POINT (-97.60046 32.44815)
32.44456,-97.59981,337.28,0.46,0.39,2025-06-04,1947,N,VIIRS,n,2.0NRT,297.39,5.37,D,POINT (-97.59981 32.44456)
32.4472,-97.5974,350.62,0.46,0.39,2025-06-04,1947,N,VIIRS,n,2.0NRT,298.35,13.22,D,POINT (-97.5974 32.4472)
32.51009,-96.84717,334.16,0.49,0.4,2025-06-04,1947,N,VIIRS,n,2.0NRT,295.68,1.92,D,POINT (-96.84717 32.51009)
32.4562,-97.0443,334.11,0.48,0.4,2025-06-04,1947,N,VIIRS,n,2.0NRT,297.81,3.55,D,POINT (-97.0443 32.4562)
32.45681,-97.0392,335.78,0.48,0.4,2025-06-04,1947,N,VIIRS,n,2.0NRT,297.27,3.55,D,POINT (-97.0392 32.45681)
33.11618,-89.49948,343.55,0.42,0.61,2025-06-04,1947,N,VIIRS,n,2.0NRT,292.22,5.91,D,POINT (-89.49948 33.11618)
31.7651,-99.5687,347.28,0.4,0.37,2025-06-04,1947,N,VIIRS,n,2.0NRT,303.11,7.67,D,POINT (-99.5687 31.7651)
31.74932,-98.00047,333.38,0.43,0.38,2025-06-04,1947,N,VIIRS,n,2.0NRT,294.95,2.61,D,POINT (-98.00047 31.74932)
31.19028,-100.2275,333.25,0.39,0.36,2025-06-04,1947,N,VIIRS,n,2.0NRT,299.52,3.33,D,POINT (-100.2275 31.19028)
31.18757,-100.22281,356.21,0.39,0.36,2025-06-04,1947,N,VIIRS,n,2.0NRT,305.22,19.74,D,POINT (-100.22281 31.18757)
31.18876,-100.21475,333.11,0.39,0.36,2025-06-04,1947,N,VIIRS,n,2.0NRT,300.03,3.49,D,POINT (-100.21475 31.18876)
31.18426,-100.22215,348.28,0.39,0.36,2025-06-04,1947,N,VIIRS,n,2.0NRT,303.21,19.74,D,POINT (-100.22215 31.18426)
31.18546,-100.21409,334.34,0.39,0.36,2025-06-04,1947,N,VIIRS,n,2.0NRT,302.11,3.49,D,POINT (-100.21409 31.18546)
31.18486,-100.21811,367.0,0.39,0.36,2025-06-04,1947,N,VIIRS,h,2.0NRT,303.78,19.74,D,POINT (-100.21811 31.18486)
31.1242,-98.76208,347.51,0.41,0.37,2025-06-04,1947,N,VIIRS,n,2.0NRT,293.13,8.91,D,POINT (-98.76208 31.1242)
31.11964,-98.76999,332.64,0.41,0.37,2025-06-04,1947,N,VIIRS,n,2.0NRT,296.52,4.01,D,POINT (-98.76999 31.11964)
31.12022,-98.76573,337.18,0.41,0.37,2025-06-04,1947,N,VIIRS,n,2.0NRT,292.36,4.01,D,POINT (-98.76573 31.12022)
31.11624,-98.76937,336.28,0.41,0.37,2025-06-04,1947,N,VIIRS,n,2.0NRT,296.89,5.21,D,POINT (-98.76937 31.11624)
31.11284,-98.76875,341.11,0.41,0.37,2025-06-04,1947,N,VIIRS,n,2.0NRT,296.25,5.21,D,POINT (-98.76875 31.11284)
31.13238,-98.24061,343.36,0.42,0.38,2025-06-04,1947,N,VIIRS,n,2.0NRT,300.58,6.15,D,POINT (-98.24061 31.13238)
31.1078,-98.39795,333.54,0.42,0.37,2025-06-04,1947,N,VIIRS,n,2.0NRT,296.84,1.79,D,POINT (-98.39795 31.1078)
31.00875,-99.04535,335.82,0.4,0.37,2025-06-04,1947,N,VIIRS,n,2.0NRT,296.3,3.94,D,POINT (-99.04535 31.00875)
31.54512,-94.21304,330.19,0.43,0.46,2025-06-04,1947,N,VIIRS,n,2.0NRT,292.95,2.75,D,POINT (-94.21304 31.54512)
36.32038,-102.10777,344.51,0.38,0.36,2025-06-04,1949,N,VIIRS,n,2.0NRT,301.47,10.21,D,POINT (-102.10777 36.32038)
33.56791,-116.00218,338.4,0.56,0.69,2025-06-04,1949,N,VIIRS,n,2.0NRT,301.4,5.8,D,POINT (-116.00218 33.56791)
34.45444,-114.35716,331.05,0.43,0.62,2025-06-04,1949,N,VIIRS,n,2.0NRT,296.49,3.61,D,POINT (-114.35716 34.45444)
35.55716,-115.47347,345.7,0.47,0.64,2025-06-04,1949,N,VIIRS,n,2.0NRT,302.94,4.87,D,POINT (-115.47347 35.55716)
27.82118,-97.20646,332.22,0.43,0.38,2025-06-04,1949,N,VIIRS,n,2.0NRT,298.99,2.69,D,POINT (-97.20646 27.82118)
28.62749,-98.57904,337.0,0.4,0.37,2025-06-04,1949,N,VIIRS,n,2.0NRT,304.5,4.7,D,POINT (-98.57904 28.62749)
28.63142,-98.57559,340.57,0.4,0.37,2025-06-04,1949,N,VIIRS,n,2.0NRT,305.53,14.87,D,POINT (-98.57559 28.63142)
28.63085,-98.57965,349.51,0.4,0.37,2025-06-04,1949,N,VIIRS,n,2.0NRT,309.55,14.87,D,POINT (-98.57965 28.63085)
28.63479,-98.57621,343.74,0.4,0.37,2025-06-04,1949,N,VIIRS,n,2.0NRT,306.05,14.87,D,POINT (-98.57621 28.63479)
28.63421,-98.58026,351.65,0.4,0.37,2025-06-04,1949,N,VIIRS,n,2.0NRT,304.23,14.87,D,POINT (-98.58026 28.63421)
28.97459,-97.76297,336.48,0.42,0.38,2025-06-04,1949,N,VIIRS,n,2.0NRT,301.93,3.38,D,POINT (-97.76297 28.97459)
29.00701,-98.0599,344.59,0.41,0.37,2025-06-04,1949,N,VIIRS,n,2.0NRT,301.23,4.14,D,POINT (-98.0599 29.00701)
29.01043,-98.06051,336.93,0.41,0.37,2025-06-04,1949,N,VIIRS,n,2.0NRT,300.46,4.14,D,POINT (-98.06051 29.01043)
29.00985,-98.06474,335.9,0.41,0.37,2025-06-04,1949,N,VIIRS,n,2.0NRT,300.21,2.9,D,POINT (-98.06474 29.00985)
29.32697,-98.86121,332.89,0.4,0.37,2025-06-04,1949,N,VIIRS,n,2.0NRT,301.23,1.67,D,POINT (-98.86121 29.32697)
30.05122,-93.33459,343.89,0.47,0.48,2025-06-04,1949,N,VIIRS,n,2.0NRT,299.18,7.87,D,POINT (-93.33459 30.05122)
29.51322,-98.85299,348.5,0.4,0.37,2025-06-04,1949,N,VIIRS,n,2.0NRT,298.9,9.73,D,POINT (-98.85299 29.51322)
29.51264,-98.85709,339.0,0.4,0.37,2025-06-04,1949,N,VIIRS,n,2.0NRT,298.74,4.56,D,POINT (-98.85709 29.51264)
30.34644,-92.94793,367.0,0.5,0.49,2025-06-04,1949,N,VIIRS,h,2.0NRT,295.47,57.86,D,POINT (-92.94793 30.34644)
30.35096,-92.94849,350.99,0.5,0.49,2025-06-04,1949,N,VIIRS,n,2.0NRT,290.41,57.86,D,POINT (-92.94849 30.35096)
30.35045,-92.9537,357.35,0.5,0.49,2025-06-04,1949,N,VIIRS,l,2.0NRT,289.85,57.86,D,POINT (-92.9537 30.35045)
33.98158,-98.72408,334.76,0.43,0.38,2025-06-04,1949,N,VIIRS,n,2.0NRT,298.84,4.15,D,POINT (-98.72408 33.98158)
35.51125,-88.0876,339.62,0.53,0.67,2025-06-04,1949,N,VIIRS,n,2.0NRT,291.67,6.8,D,POINT (-88.0876 35.51125)
35.76897,-90.01902,335.15,0.42,0.61,2025-06-04,1949,N,VIIRS,n,2.0NRT,293.77,5.2,D,POINT (-90.01902 35.76897)
35.28217,-98.54009,355.37,0.45,0.39,2025-06-04,1949,N,VIIRS,n,2.0NRT,307.11,8.34,D,POINT (-98.54009 35.28217)
35.28155,-98.54503,336.99,0.45,0.39,2025-06-04,1949,N,VIIRS,n,2.0NRT,302.05,8.34,D,POINT (-98.54503 35.28155)
33.4895,-111.93281,331.54,0.34,0.56,2025-06-04,1949,N,VIIRS,l,2.0NRT,303.86,1.81,D,POINT (-111.93281 33.4895)
48.40053,-98.55934,333.49,0.41,0.45,2025-06-04,1951,N,VIIRS,n,2.0NRT,298.45,8.09,D,POINT (-98.55934 48.40053)
48.40099,-98.55372,367.0,0.41,0.45,2025-06-04,1951,N,VIIRS,h,2.0NRT,303.19,8.09,D,POINT (-98.55372 48.40099)
48.0823,-98.29208,342.61,0.42,0.45,2025-06-04,1951,N,VIIRS,n,2.0NRT,300.63,4.21,D,POINT (-98.29208 48.0823)
48.30649,-92.79738,344.01,0.37,0.58,2025-06-04,1951,N,VIIRS,n,2.0NRT,293.24,4.2,D,POINT (-92.79738 48.30649)
47.63263,-101.01456,333.31,0.48,0.4,2025-06-04,1951,N,VIIRS,n,2.0NRT,299.09,5.8,D,POINT (-101.01456 47.63263)
46.99301,-105.08133,338.27,0.39,0.36,2025-06-04,1951,N,VIIRS,n,2.0NRT,308.52,3.92,D,POINT (-105.08133 46.99301)
46.99374,-105.07627,333.26,0.39,0.36,2025-06-04,1951,N,VIIRS,l,2.0NRT,305.0,3.44,D,POINT (-105.07627 46.99374)
42.68808,-111.59344,347.79,0.4,0.44,2025-06-04,1951,N,VIIRS,n,2.0NRT,305.59,7.53,D,POINT (-111.59344 42.68808)
42.68412,-111.59187,353.81,0.4,0.44,2025-06-04,1951,N,VIIRS,n,2.0NRT,314.18,18.31,D,POINT (-111.59187 42.68412)
39.81586,-121.95266,338.98,0.74,0.76,2025-06-04,1951,N,VIIRS,n,2.0NRT,306.67,6.95,D,POINT (-121.95266 39.81586)
40.11426,-110.06467,344.8,0.39,0.44,2025-06-04,1951,N,VIIRS,n,2.0NRT,314.5,6.68,D,POINT (-110.06467 40.11426)
41.65145,-97.99581,335.87,0.55,0.43,2025-06-04,1951,N,VIIRS,n,2.0NRT,301.3,5.11,D,POINT (-97.99581 41.65145)
37.03482,-120.25156,334.27,0.74,0.76,2025-06-04,1951,N,VIIRS,n,2.0NRT,294.35,8.06,D,POINT (-120.25156 37.03482)
48.08278,-98.2864,341.55,0.42,0.45,2025-06-04,1951,N,VIIRS,n,2.0NRT,301.6,5.86,D,POINT (-98.2864 48.08278)
48.07811,-98.29134,339.08,0.42,0.45,2025-06-04,1951,N,VIIRS,n,2.0NRT,302.6,4.21,D,POINT (-98.29134 48.07811)
48.40514,-98.55449,337.24,0.41,0.45,2025-06-04,1951,N,VIIRS,n,2.0NRT,300.26,3.8,D,POINT (-98.55449 48.40514)
48.4056,-98.54885,367.0,0.41,0.45,2025-06-04,1951,N,VIIRS,h,2.0NRT,304.78,14.99,D,POINT (-98.54885 48.4056)
48.39961,-98.57058,335.89,0.41,0.45,2025-06-04,1951,N,VIIRS,n,2.0NRT,300.93,13.22,D,POINT (-98.57058 48.39961)
48.40007,-98.56496,345.57,0.41,0.45,2025-06-04,1951,N,VIIRS,n,2.0NRT,299.41,13.22,D,POINT (-98.56496 48.40007)
48.08236,-98.28893,353.95,0.42,0.45,2025-06-04,1951,N,VIIRS,n,2.0NRT,300.81,8.17,D,POINT (-98.28893 48.08236)
48.48783,-104.49361,355.78,0.4,0.37,2025-06-04,1953,N,VIIRS,n,2.0NRT,313.84,17.6,D,POINT (-104.49361 48.48783)
48.48854,-104.48823,341.02,0.4,0.37,2025-06-04,1953,N,VIIRS,n,2.0NRT,308.16,17.6,D,POINT (-104.48823 48.48854)
48.48724,-104.49737,345.47,0.4,0.37,2025-06-04,1953,N,VIIRS,n,2.0NRT,306.78,19.39,D,POINT (-104.49737 48.48724)
48.48797,-104.49199,356.4,0.4,0.37,2025-06-04,1953,N,VIIRS,n,2.0NRT,312.7,19.39,D,POINT (-104.49199 48.48797)
48.4887,-104.48662,333.15,0.4,0.37,2025-06-04,1953,N,VIIRS,l,2.0NRT,304.35,5.5,D,POINT (-104.48662 48.4887)
46.69612,-119.88658,330.13,0.37,0.58,2025-06-04,1953,N,VIIRS,n,2.0NRT,296.27,2.81,D,POINT (-119.88658 46.69612)
46.29055,-119.65856,332.65,0.37,0.58,2025-06-04,1953,N,VIIRS,n,2.0NRT,301.74,1.71,D,POINT (-119.65856 46.29055)
48.49118,-104.49464,367.0,0.4,0.37,2025-06-04,1953,N,VIIRS,h,2.0NRT,311.7,17.6,D,POINT (-104.49464 48.49118)
48.4871,-104.49899,334.29,0.4,0.37,2025-06-04,1953,N,VIIRS,n,2.0NRT,299.49,4.96,D,POINT (-104.49899 48.4871)
31.39734,-110.59639,337.98,0.73,0.76,2025-06-04,2129,N,VIIRS,n,2.0NRT,307.11,9.89,D,POINT (-110.59639 31.39734)
33.29257,-115.51572,354.08,0.39,0.59,2025-06-04,2129,N,VIIRS,n,2.0NRT,305.1,5.97,D,POINT (-115.51572 33.29257)
33.28705,-115.51517,343.5,0.39,0.59,2025-06-04,2129,N,VIIRS,n,2.0NRT,305.02,5.97,D,POINT (-115.51517 33.28705)
31.39617,-110.63002,340.74,0.73,0.76,2025-06-04,2129,N,VIIRS,n,2.0NRT,304.56,12.09,D,POINT (-110.63002 31.39617)
31.39676,-110.61314,344.35,0.73,0.76,2025-06-04,2129,N,VIIRS,n,2.0NRT,309.31,9.76,D,POINT (-110.61314 31.39676)
31.38908,-110.62945,334.64,0.73,0.76,2025-06-04,2129,N,VIIRS,l,2.0NRT,308.84,12.09,D,POINT (-110.62945 31.38908)
31.38965,-110.61286,340.77,0.73,0.76,2025-06-04,2129,N,VIIRS,n,2.0NRT,310.2,9.76,D,POINT (-110.61286 31.38965)
31.38994,-110.60441,336.56,0.73,0.76,2025-06-04,2129,N,VIIRS,l,2.0NRT,309.2,9.76,D,POINT (-110.60441 31.38994)
31.38172,-110.63692,336.54,0.72,0.76,2025-06-04,2129,N,VIIRS,l,2.0NRT,308.72,12.06,D,POINT (-110.63692 31.38172)
31.382,-110.62878,339.07,0.73,0.76,2025-06-04,2129,N,VIIRS,l,2.0NRT,311.29,21.21,D,POINT (-110.62878 31.382)
34.63194,-120.05749,355.9,0.44,0.46,2025-06-04,2129,N,VIIRS,n,2.0NRT,307.12,10.72,D,POINT (-120.05749 34.63194)
33.29212,-115.51543,367.0,0.39,0.59,2025-06-04,2129,N,VIIRS,h,2.0NRT,305.0,10.32,D,POINT (-115.51543 33.29212)
39.04166,-121.61948,339.74,0.41,0.45,2025-06-04,2131,N,VIIRS,n,2.0NRT,309.83,2.78,D,POINT (-121.61948 39.04166)
38.43334,-121.06658,344.2,0.43,0.46,2025-06-04,2131,N,VIIRS,l,2.0NRT,315.51,7.29,D,POINT (-121.06658 38.43334)
37.54114,-120.50336,345.38,0.45,0.47,2025-06-04,2131,N,VIIRS,n,2.0NRT,301.77,8.2,D,POINT (-120.50336 37.54114)
37.53679,-120.50278,330.37,0.45,0.47,2025-06-04,2131,N,VIIRS,l,2.0NRT,302.09,2.71,D,POINT (-120.50278 37.53679)
37.03274,-120.2516,332.72,0.46,0.47,2025-06-04,2131,N,VIIRS,l,2.0NRT,303.66,2.99,D,POINT (-120.2516 37.03274)
36.44073,-119.43884,338.74,0.5,0.49,2025-06-04,2131,N,VIIRS,l,2.0NRT,310.2,3.74,D,POINT (-119.43884 36.44073)
37.60889,-121.13633,336.54,0.42,0.45,2025-06-04,2131,N,VIIRS,l,2.0NRT,308.19,3.89,D,POINT (-121.13633 37.60889)
39.08192,-121.64029,345.46,0.41,0.45,2025-06-04,2131,N,VIIRS,n,2.0NRT,313.81,5.76,D,POINT (-121.64029 39.08192)
38.19424,-121.07101,340.06,0.43,0.46,2025-06-04,2131,N,VIIRS,n,2.0NRT,312.46,2.47,D,POINT (-121.07101 38.19424)
37.56173,-121.05241,334.49,0.42,0.46,2025-06-04,2131,N,VIIRS,l,2.0NRT,305.7,1.84,D,POINT (-121.05241 37.56173)
44.67224,-123.6429,344.08,0.38,0.44,2025-06-04,2133,N,VIIRS,n,2.0NRT,290.52,7.79,D,POINT (-123.6429 44.67224)
44.67624,-123.6439,342.1,0.38,0.44,2025-06-04,2133,N,VIIRS,n,2.0NRT,293.95,10.83,D,POINT (-123.6439 44.67624)
44.67178,-123.64775,342.61,0.38,0.44,2025-06-04,2133,N,VIIRS,n,2.0NRT,287.34,4.59,D,POINT (-123.64775 44.67178)
19.40608,-155.28748,338.22,0.48,0.48,2025-06-04,2307,N,VIIRS,l,2.0NRT,312.11,8.98,D,POINT (-155.28748 19.40608)
19.40694,-155.283,346.45,0.48,0.48,2025-06-04,2307,N,VIIRS,l,2.0NRT,317.1,8.98,D,POINT (-155.283 19.40694)
40.31161,-80.60795,336.12,0.41,0.6,2025-06-05,0627,N,VIIRS,n,2.0NRT,288.76,2.8,N,POINT (-80.60795 40.31161)
35.93679,-89.71337,332.5,0.51,0.41,2025-06-05,0809,N,VIIRS,n,2.0NRT,291.47,6.55,N,POINT (-89.71337 35.93679)
28.3506,-98.89809,330.71,0.41,0.37,2025-06-05,0811,N,VIIRS,n,2.0NRT,296.28,3.25,N,POINT (-98.89809 28.3506)
48.32978,-103.37089,330.06,0.59,0.53,2025-06-05,0947,N,VIIRS,n,2.0NRT,276.83,2.07,N,POINT (-103.37089 48.32978)
34.89484,-118.92407,332.65,0.39,0.36,2025-06-05,0952,N,VIIRS,n,2.0NRT,291.46,2.71,N,POINT (-118.92407 34.89484)
33.41993,-110.862,340.74,0.63,0.54,2025-06-05,0952,N,VIIRS,n,2.0NRT,289.84,8.66,N,POINT (-110.862 33.41993)
19.42151,-155.27849,341.94,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,279.6,4.5,N,POINT (-155.27849 19.42151)
19.42197,-155.28209,367.0,0.4,0.44,2025-06-05,1138,N,VIIRS,h,2.0NRT,279.84,16.51,N,POINT (-155.28209 19.42197)
19.42241,-155.28561,367.0,0.4,0.44,2025-06-05,1138,N,VIIRS,h,2.0NRT,280.9,16.51,N,POINT (-155.28561 19.42241)
19.42287,-155.28926,348.4,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,281.72,7.19,N,POINT (-155.28926 19.42287)
19.42336,-155.29308,347.02,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,282.77,7.19,N,POINT (-155.29308 19.42336)
19.42385,-155.29695,346.37,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,283.4,4.91,N,POINT (-155.29695 19.42385)
19.42434,-155.30087,337.78,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,284.21,4.91,N,POINT (-155.30087 19.42434)
19.42483,-155.30478,330.63,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,284.66,2.73,N,POINT (-155.30478 19.42483)
19.42603,-155.28131,340.23,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,282.74,3.37,N,POINT (-155.28131 19.42603)
19.42649,-155.28491,349.65,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,283.18,3.37,N,POINT (-155.28491 19.42649)
19.42695,-155.28859,339.47,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,284.7,3.44,N,POINT (-155.28859 19.42695)
19.42744,-155.29245,339.44,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,284.7,3.44,N,POINT (-155.29245 19.42744)
19.42793,-155.29633,336.53,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,284.37,2.82,N,POINT (-155.29633 19.42793)
19.42843,-155.30023,331.44,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,284.21,2.82,N,POINT (-155.30023 19.42843)
19.43057,-155.28423,330.25,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,283.54,3.37,N,POINT (-155.28423 19.43057)
19.38834,-155.2795,333.54,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,282.82,1.43,N,POINT (-155.2795 19.38834)
19.39264,-155.3141,344.72,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,280.35,1.8,N,POINT (-155.3141 19.39264)
19.39242,-155.27884,350.67,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,281.72,10.02,N,POINT (-155.27884 19.39242)
19.3929,-155.28262,343.25,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,284.41,10.02,N,POINT (-155.28262 19.3929)
19.39337,-155.28644,336.53,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,285.56,7.57,N,POINT (-155.28644 19.39337)
19.39384,-155.29024,336.3,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,286.01,7.57,N,POINT (-155.29024 19.39384)
19.39431,-155.29402,332.05,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,286.06,6.57,N,POINT (-155.29402 19.39431)
19.39479,-155.29784,331.16,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,285.16,6.57,N,POINT (-155.29784 19.39479)
19.39527,-155.3017,344.2,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,285.01,6.47,N,POINT (-155.3017 19.39527)
19.39575,-155.30557,367.0,0.4,0.44,2025-06-05,1138,N,VIIRS,h,2.0NRT,283.81,6.47,N,POINT (-155.30557 19.39575)
19.39623,-155.30949,367.0,0.4,0.44,2025-06-05,1138,N,VIIRS,h,2.0NRT,282.13,5.77,N,POINT (-155.30949 19.39623)
19.39672,-155.3134,350.17,0.4,0.44,2025-06-05,1138,N,VIIRS,n,2.0NRT,279.69,5.77,N,POINT (-155.3134 19.39672)
